tmdb_id,title,release_year,release_date,runtime,budget,revenue,vote_average,vote_count,popularity,genres,director,cast,imdb_id,original_language,status
505746,Asphalt Burning,2020,2020-10-14,100,8129089,0,5.5,125,8.368,"['Action', 'Comedy']",Hallvard Bræin,"['Anders Baasmo Christiansen', 'Ida Husøy', 'Sven Nordin', 'Otto Jespersen', 'Henrik Mestad', 'Ruby O. Fee', 'Alexandra Maria Lara', 'Kostja Ullmann', 'Peter Kurth', 'Henning Baum', 'Björn Kjellman', 'Kathrine Thorborg Johansen', 'Milan Peschel', 'Stig Frode Henriksen', 'Trond Halbo', 'Wenche Myhre', 'Pål Tøien', 'Geir Schau', 'Are Sende Osen', 'Kari Simonsen']",tt6527456,no,Released
787699,Wonka,2023,2023-12-06,117,125000000,634502312,7.053,4118,8.3579,"['Comedy', 'Family', 'Fantasy']",Paul King,"['Timothée Chalamet', 'Calah Lane', 'Keegan-Michael Key', 'Hugh Grant', 'Paterson Joseph', 'Olivia Colman', 'Tom Davis', 'Jim Carter', 'Rowan Atkinson', 'Matt Lucas', 'Mathew Baynton', 'Natasha Rothwell', 'Rakhee Thakrar', 'Rich Fulcher', 'Kobna Holdbrook-Smith', 'Simon Farnaby', 'Ellie White', 'Sally Hawkins', ""Colin O'Brien"", 'Freya Parker', 'Murray McArthur', 'Charlotte Ritchie', 'Phil Wang', 'Rufus Jones', 'Isy Suttie', 'Ian Bartholomew', 'Sophie Winkleman', 'Justin Edwards', 'Michael Abubakar', 'Tim FitzHigham', 'Jane Bertish', 'Tracy Ifeachor', 'Dominic Coleman', 'Muzz Khan', 'Ben Howard', 'Alison Pargeter', 'Bleu Woodward', 'Paul G. Raymond', 'Lola Shepelev', 'Marina Bye', 'Robyn Rose', ""Millie O'Donnell"", 'Susie Fairfax', 'Macie Blake', 'Ellie Blake', 'Matilda Tucker', 'Bertie Caplan', 'Gustave Die', 'Poppy Townsend White', 'Grant Crookes', 'Rene Costa']",tt6166392,en,Released
799876,The Outfit,2022,2022-02-25,105,5000000,4000000,7.078,1259,8.3505,"['Crime', 'Drama', 'Thriller', 'Mystery']",Graham Moore,"['Mark Rylance', 'Zoey Deutch', 'Johnny Flynn', ""Dylan O'Brien"", 'Simon Russell Beale', 'Nikki Amuka-Bird', 'Alan Mehdizadeh', 'Johnathan McClain', 'Scoop Wasserstein', 'Chiedu Agborh', 'Michael Addo', 'Michal Forejtek', 'Bmcabana Sf', 'John Gumley-Mason', 'Stephen Knox', 'Lauris Karklins', 'Steve Chatfield', 'William Keetch', 'Ryan Hall']",tt14114802,en,Released
1001835,Wifelike,2022,2022-08-12,106,0,0,6.7,297,8.3388,"['Science Fiction', 'Mystery', 'Thriller']",James Bird,"['Elena Kampouris', 'Jonathan Rhys Meyers', 'Doron Bell', 'Agam Darshi', 'Sara Sampaio', 'Alix Villaret', 'Fletcher Donovan', 'C.J. Perry Barnyashev', 'Stephen Lobo']",tt15978956,en,Released
532639,Pinocchio,2022,2022-09-07,105,0,0,6.306,1683,8.3362,"['Fantasy', 'Adventure', 'Family']",Robert Zemeckis,"['Joseph Gordon-Levitt', 'Tom Hanks', 'Benjamin Evan Ainsworth', 'Angus Wright', 'Cynthia Erivo', 'Sheila Atim', 'Lorraine Bracco', 'Keegan-Michael Key', 'Jamie Demetriou', 'Giuseppe Battiston', 'Kyanne Lamaya', ""Jaquita Ta'le"", 'Lewin Lloyd', 'Luke Evans', 'Adelaide Barham', 'Poppy Blackwood', 'Katie Boothroyd', 'Lucy Boothroyd', 'Louisa Boyd Leslie', 'Tyne Burgess', 'Verity Constantinou', 'Sylvie Cotterell', 'Phoebe Davies', 'Memphis-Lee Dixon', 'Joseph Duffy', 'Talia Etherington', 'Aimee Enejo', 'Felix Fewell Russell', 'Darcey Foster', 'Ben George', 'Jack Grant', 'Barney Harper', 'Ayla Hooper', 'Dean Johnson', 'Leila Johnson', 'Isla King', 'Jaxon Knopf', 'Keir Loughran', 'Oscar Loughran', 'Anya Lucker', 'Harrison Mackinnon', 'Poppy Mardlin', 'Imogen Maynard', 'Sebastian McDonough', 'Ruby Middleton', 'Abeni Munro', 'Samuel Newby', 'Kheiri Isaac-Osmani', 'Amira Piddington', 'Max Powers-Jones', 'Ella Robertson', 'Sophie Roscoe', 'Ethan Sey', 'Sebastian Shotliff', 'Fred Sweetman', 'Sophia Symondson-Cann', 'Evie Templeton', 'Conall Turner', 'Stanley Voss', 'Louis Wakeling', 'Calista Walters', 'Edward Walton', 'Nathan Whale', 'Fred Wilcox', 'Sam Winser', 'Theo Wyatt']",tt4593060,en,Released
667739,The Man from Toronto,2022,2022-12-23,113,75000000,0,6.374,465,8.3357,"['Action', 'Adventure', 'Comedy']",Patrick Hughes,"['Kevin Hart', 'Woody Harrelson', 'Kaley Cuoco', 'Jasmine Mathews', 'Lela Loren', 'Pierson Fodé', 'Jencarlos Canela', 'Ellen Barkin', 'Ronnie Rowe', 'Alejandro De Hoyos', 'Rob Archer', 'Kate Drummond', 'Martin Roach', 'Patrick Garrow', 'Jason MacDonald', 'Kyle Gatehouse', 'Marqus Bobesich', 'Alejandro Ampudia', 'Darrin Baker', 'Vijay Mehta', 'Philip Yang', 'Daniel Kash', 'Andres Jaramillo', 'Kevin Yeboah', 'Alicia-Kay Markson', 'Victor Chiu', 'Katherine Oh', 'Dorly Jean-Louis', 'Felipe Aukai', 'Shawn Lall', 'Tig Fong', 'Al Vrkljan', 'Gene Abella', ""Cherie D'Elia"", 'Byron Abalos', 'Patricia Casey', 'Michael Gordin Shore', 'Tomohisa Yamashita', 'Oleg Taktarov', 'Glenn Ennis', 'Justin Howell', 'Nathaniel Shuker', 'Dalton Derek', 'Alex Cruz', 'Grisha Pasternak', 'Natallia Poliveanii', 'Val Ovtcharov', 'Andrew Jaehyun Park', 'Tricia Black', 'Jay Yoo', 'Yui Ugai']",tt11671006,en,Released
1149504,Honey Don't!,2025,2025-08-21,89,20000000,7445237,5.656,212,8.325,"['Comedy', 'Crime']",Ethan Coen,"['Margaret Qualley', 'Aubrey Plaza', 'Chris Evans', 'Lera Abova', 'Jacnier', 'Gabby Beans', 'Talia Ryder', 'Charlie Day', 'Kristen Connolly', 'Josh Pafchek', 'Don Swayze', 'Lena Hall', 'Alexander Carstoiu', 'Kale Browne', 'Christian Antidormi', 'Billy Eichner', 'Kinna McInroe', 'Sean J. Dillingham', 'Jude Atencio', 'Sean Philip Glasgow', 'Donny Ness', 'Gloria Sandoval', 'Gregg Binkley', 'Sarah J. Bartholomew', 'Kara Petersen', 'Layne Lazor', 'Grace Lord', 'Silvia Bond', 'Michael Gmur', 'Steve Lantz', 'Matt Berberi', 'Brennan Foster', 'Travis Hill', 'Audrina Rosales', 'Bill Camp', 'Bill Lobley', 'Alexis Leah Scott', 'Paul Thompson']",tt30645201,en,Released
1242404,Steve,2025,2025-09-19,92,0,0,6.346,156,8.3218,['Drama'],Tim Mielants,"['Cillian Murphy', 'Tracey Ullman', 'Jay Lycurgo', 'Little Simz', 'Douggie McMeekin', 'Youssef Kerkour', 'Roger Allam', 'Emily Watson', 'Archie Fisher', 'Araloyin Oshunremi', 'Luke Ayres', 'Marcus Garvey', 'Priyanga Burford', 'Joshua Barry', 'Ahmed Ismail', 'Joshua J. Parker', 'Tom Moya', 'George Fouracres', 'Tut Nyuot', 'Amy Cudden', 'Danielle Meehan', 'Ben Lloyd-Hughes', 'Ruby Ashbourne Serkis', 'Shelley Longworth', 'Charlie Beaven', 'Tilly Walker', 'Lois Haidar', 'Leanne Everitt']",tt32985279,en,Released
1226578,Longlegs,2024,2024-07-10,101,10000000,127961936,6.564,2328,8.3193,"['Crime', 'Horror', 'Thriller']",Osgood Perkins,"['Maika Monroe', 'Nicolas Cage', 'Blair Underwood', 'Alicia Witt', 'Michelle Choi-Lee', 'Dakota Daulby', 'Lauren Acala', 'Kiernan Shipka', 'Maïla Hosie', 'Jason William Day', 'Lisa Chandler', 'Ava Kelders', 'Rryla McIntosh', 'Carmel Amit', 'Shafin Karim', 'Trey Helten', 'Daniel Bacon', 'Vanessa Walsh', 'Beatrix Perkins', 'Scott Nicholson', 'Peter Bryant', 'Charles Jarman', 'Hazel Bartlett-Sias', 'Marlea Cleveland', 'Melissa Shim', 'Malcolm Masters', 'Erin Boyes', 'Lumen Beltran', 'Anita Wittenberg', 'Michelle Cyr']",tt23468450,en,Released
1407861,The Bayou,2025,2025-01-31,87,0,0,5.578,161,8.3048,"['Thriller', 'Horror', 'Action']",Taneli Mustonen,"['Athena Strates', 'Madalena Aragão', 'Elisha Applebaum', 'Mohammed Mansaray', 'Tayla Kovacevic-Ebong', 'Andonis Anthony', 'Sarah Priddy', 'Isabelle Bonfrer', 'Flynn Barnard', 'David Newman', 'Evan Sokol']",tt29343289,en,Released
1181540,Guns Up,2025,2025-05-15,92,0,198534,6.607,122,8.3042,"['Action', 'Comedy', 'Crime']",Edward Drake,"['Kevin James', 'Christina Ricci', 'Luis Guzmán', 'Joey Diaz', 'Melissa Leo', 'Timothy V. Murphy', 'Solomon Hughes', 'Francis Cronin', 'Maximilian Osinski', 'Miroslav Barnyashev', 'Keana Marie', 'Leo Easton Kelly', 'C.J. Perry Barnyashev', 'Gil Tatzu', 'Suni Reyes', 'Rhys Athayde', 'Kelly Landry', 'Joe Munroe', 'Robert Laenen', 'Judi Lewis Ockler', 'Nicholas Sacchi', 'Kelly Lynn Reiter', 'Luqman A. Agiya', 'Robert John Gallagher', 'Angelica Gomez', 'Joe Gulla', 'Anthony Ricciardi']",tt28026215,en,Released
821881,The Swimmers,2022,2022-11-24,134,0,0,7.439,610,8.2947,"['Drama', 'History']",Sally El Hosaini,"['Manal Issa', 'Nathalie Issa', 'Matthias Schweighöfer', 'Ali Suliman', 'James Floyd', 'Ahmed Malek', 'Kinda Alloush', 'Nahel Tzegai', 'Carlotta De Gregori', 'Victoria Valcheva', 'Sue King-Spear', 'Bridgitta Roy', 'Dritan Kastrati', 'Alfredo Tavares', 'Daniel Eghan', 'Roderick Hill', 'Mudar Abbara', 'Ekran Mustafa', 'Giorgio Spiegelfeld', 'Elmi Rashid Elmi']",tt8745676,en,Released
1094473,Bambi: A Tale of Life in the Woods,2024,2024-10-16,78,0,1463399,6.175,57,8.282,"['Documentary', 'Family', 'Adventure']",Michel Fessler,"['Mylène Farmer', 'Senta Berger', 'Arja Koriseva']",tt32373637,fr,Released
447277,The Little Mermaid,2023,2023-05-18,135,297000000,569626289,6.3,3179,8.2758,"['Adventure', 'Family', 'Fantasy', 'Romance']",Rob Marshall,"['Halle Bailey', 'Jonah Hauer-King', 'Melissa McCarthy', 'Javier Bardem', 'Noma Dumezweni', 'Art Malik', 'Daveed Diggs', 'Jacob Tremblay', 'Awkwafina', 'Jessica Alexander', 'Martina Laird', 'Emily Coates', 'Christopher Fairbank', 'John Dagleish', 'Matt Carver', 'Jude Akuwudike', 'Lorena Andrea', 'Simone Ashley', 'Karolina Conchet', 'Sienna King', 'Kajsa Mohammar', 'Nathalie Sorrell', 'Jodi Benson', 'Julz West', 'Shay Barclay', 'Arina Li', 'Russell Balogh', 'Adrian Christopher', 'Leon Cooke', 'Tarik Frimpong', 'Chris George', 'Yasmin Harrison', 'Erica Stubbs', 'Kate Thompson', 'Jonathan Bishop', 'Aaron Bryan', 'Sophie Carmen-Jones', 'Jon-Scott Clark', 'Cameron Valentina', 'Austyn Farrell', 'Cecil Jee', 'Ben Hukin', 'Andrew Lyle-Pinnock', 'Chanel Mian', 'Ebony Molina', 'Ian Oswald', 'Oliver Ravelin', 'Charles Ruhrmund', 'Craig Stein', 'Nicole Valverde', 'Sasha Watson Lobo', 'Johnny White', 'Charlotte Wilmott', 'Bobby Windebank', 'Clifton Brown', 'Jeroboam Bozeman', 'Sarah Daley-Perdomo', 'Ghrai DeVore-Stokes', 'Samantha Figgins', 'Vernard J. Gilmore', 'Jacqueline Green', 'Michael Jackson, Jr.', 'Yannick Lebrun', 'Renaldo Maurice', 'Chalvar Monteiro', 'Danica Paulos', 'Belen Pereyra', 'Constance Stamatiou', 'Jermaine Terry', 'Ben Marshall', 'Matt Quinn', 'Sam Sweeney', 'Charlotte Bazeley', 'Noa Nikita Bleeker', 'Glen Campbell', 'Sonny Charlton', 'Marcus Hodson', 'Alexia Hortal', 'Janine Johnson', 'Mia Juul', 'Jeffin Kunjumon', 'Jennifer Leung', 'Mia Maugé', 'Jacob Maynard', 'Busola Peters', 'Stefano Tomadini', 'Andy Young', 'Hunter Allen', 'Ava Azizi', 'Zaine Daniel Dillon', 'Mischa Hayward', 'Roy Hu', 'Seyan Patel', 'Taitum Pitfield', 'Eva Polakovs', 'Isabelle Ung', 'Ayo Hana']",tt5971474,en,Released
512195,Red Notice,2021,2021-11-04,118,160000000,178143,6.8,6175,8.2621,"['Action', 'Comedy', 'Crime']",Rawson Marshall Thurber,"['Dwayne Johnson', 'Ryan Reynolds', 'Gal Gadot', 'Ritu Arya', 'Chris Diamantopoulos', 'Ivan Mbakop', 'Vincenzo Amato', 'Rafael Petardi', 'Seth Michaels', 'Sebastien Large', 'Guy Nardulli', 'Andrew Hunter', 'George Tsai', 'Rawson Marshall Thurber', 'Robert Mata', 'Anthony Belevtsov', 'Daniel Bernhardt', 'Yosef Podolski', 'Martin Harris', 'Alexander Perkins', 'Joseph A. Garcia', 'Gonzalo Escudero', 'Jay Romero', 'Ethan Herschenfeld', 'Brenna Marie Narayan', 'Tom Choi', 'Nick Arapoglou', 'Robert Clotworthy', 'Ed Sheeran', 'Steve Eifert', 'Elbert Kim', 'Victoria Paige Watkins', 'Robert Tinsley']",tt7991608,en,Released
337404,Cruella,2021,2021-05-26,134,200000000,233503234,8.0,9784,8.2607,"['Comedy', 'Crime', 'Adventure']",Craig Gillespie,"['Emma Stone', 'Emma Thompson', 'Joel Fry', 'Paul Walter Hauser', 'John McCrea', 'Emily Beecham', 'Mark Strong', 'Kayvan Novak', 'Kirby Howell-Baptiste', 'Jamie Demetriou', 'Niamh Lynch', 'Andrew Leung', 'Ed Birch', 'Dylan Lowe', 'Paul Bazely', 'Abraham Popoola', 'Leo Bill', 'Ninette Finch', 'Sarah Crowden', 'Harrison Willmott', 'Jack Barry', 'Asmara Gabrielle', 'Tom Turner', 'Thomas Padden', 'Carl Rice', 'Chris Ryman', 'Javone Prince', 'Hannah Stokely', 'Haruka Abe', 'Steve Edge', 'Richard David-Caine', 'Waleed Akhtar', 'Janet Henfrey', 'Elizabeth Marcano-Mortlock', 'Camilla Roholm', 'Joey Akubeze', 'Linette Beaumont', 'Conor Moloney', 'Robert Cawsey', 'Ed Kear', 'Sid Sagar', 'Jacqueline Chan', 'Hermione Gulliford', 'Surinder Duhra', 'Peter Singh', 'Geoffrey Burton', 'Helena Dowling', 'Paul Chowdhry', 'Tim Steed', 'John Mackay', 'Nathan Amzi', 'Trevor Laird', 'Joshua Hill', 'Michelle Greenidge', 'Jane How', 'Angela Sims', 'Geraldine Fitzgerald', 'Tipper Seifert-Cleveland', 'Maeve Chadwick', 'Nell Chadwick', 'Billie Gadsdon', 'Ziggy Gardner', 'Joseph MacDonald', 'Florisa Kamara', 'Crystal Wingx', 'Robert Ryan', 'Ross Carter', 'Graham Kitchen']",tt3228774,en,Released
1029235,Azrael,2024,2024-09-27,86,12000000,631272,5.955,367,8.2592,"['Action', 'Horror', 'Thriller']",E.L. Katz,"['Samara Weaving', 'Vic Carmen Sonne', 'Katariina Unt', 'Peter Christoffersen', 'Nathan Stewart-Jarrett', 'Johhan Rosenberg', 'Eero Milonoff', 'Sebastian Bull Sarning', 'Rea Lest', 'Phong Giang', 'Sonia Roszczuk', 'Valentin Tzin', 'Vincent Willestrand', 'Karen Bengo', 'Felix Leech', 'Ekke Märten Hekles', 'Robin Liksor', 'Karl Edgar Tammi', 'Boyan Anev', 'Roger Purtsak', 'Edgar Rahhimov', 'Marten Frank', 'Jan-Erik Sedrik', 'Elvira Erli', 'Kaire Sõmer', 'Eliisabet Estrid Somer', 'Alisa Merkurieva', 'Andreas Ainjärv', 'Anne Türnpu', 'Christopher Das Raaj', 'Claudia Isabel Lopez Ortiz', 'Daniel Amanyo', 'Dmitry Merkuriev', 'Ege Berk Akgün', 'Ene Pappel', 'Helin Rääk', 'Janek Karakatš', 'Jegor Sevastjanov', 'Jekaterina Meinert', 'Johanna Vaiksoo', 'Jörgen Liik', 'Klaus Abram Siimon', 'Konstantin Aleksejev', 'Lenna Lii Kuuskla', 'Liis Maria Kaabel', 'Lisette Malla', 'Maarja Tammemägi', 'Madis Laur', 'Marion Tammet', 'Martin Köstner', 'Meelis Rämmeld', 'Mia Moore', 'Priit Kesa', 'Reena Uusmets', 'Sergei Pozdniakov', 'Silva Pijon', 'Silver Soorsk', 'Sirelyn Rääk', 'Sofia Kruusamägi', 'Stefan Hein', 'Vivek Tyagi']",tt22173666,en,Released
1106739,Juror #2,2024,2024-10-30,114,30000000,21418477,6.871,2200,8.2569,"['Drama', 'Thriller']",Clint Eastwood,"['Nicholas Hoult', 'Toni Collette', 'J.K. Simmons', 'Chris Messina', 'Gabriel Basso', 'Zoey Deutch', 'Cedric Yarbrough', 'Leslie Bibb', 'Kiefer Sutherland', 'Amy Aquino', 'Adrienne C. Moore', 'Megan Mieduch', 'Melanie Harrison', 'Drew Scheid', 'Hedy Nasser', 'Phil Biedron', 'Bria Brimmer', 'Chikako Fukuyama', 'Zele Avradopoulos', 'Onix Serrano', 'Jason Coviello', 'Rebecca Koon', 'Francesca Eastwood', 'KateLynn E. Newberry', 'Rachel Walters', 'Scott Alan Smith', 'Javier Vazquez Jr.', 'Kurt Yue', 'Tom Thon', 'RaVal Davis', 'Gabriel Butler', 'Kevin Saunders', 'Luciano Antonino', 'Lou Bosch', 'Kellen Boyle', 'Vincent Minutella']",tt27403986,en,Released
765119,The Bubble,2022,2022-03-25,127,0,0,4.613,485,8.2494,['Comedy'],Judd Apatow,"['Karen Gillan', 'Iris Apatow', 'Fred Armisen', 'Maria Bakalova', 'Vir Das', 'David Duchovny', 'Samson Kayo', 'Keegan-Michael Key', 'Guz Khan', 'Leslie Mann', 'Kate McKinnon', 'Pedro Pascal', 'Peter Serafinowicz', 'Harry Trevaldwyn', 'Danielle Vitalis', 'Rob Delaney', 'Raphael Acloque', 'Chris Witaske', 'Galen Hopper', 'Ross Lee', 'Nick Kocher', 'Celeste Dring', 'Ben Ashenden', 'Alexander Owen', 'Audrina Woolrich', 'Grant Woolrich', 'Grant Fear', 'Maria Bamford', ""Katie O'Brien"", 'Daisy Ridley', 'John Lithgow', 'Austin Ku', 'John Cena', 'Beck', 'Donna Air', 'Ivy Wolk', 'James McAvoy', 'Kathryn Drysdale', 'Vivian Full', 'Chloé Delanney']",tt13610562,en,Released
1082195,The Order,2024,2024-12-05,116,20000000,1970445,6.585,759,8.2367,"['Crime', 'Drama', 'Thriller']",Justin Kurzel,"['Jude Law', 'Nicholas Hoult', 'Tye Sheridan', 'Jurnee Smollett', 'Alison Oliver', 'Odessa Young', 'Sebastian Pigott', 'George Tchortov', 'Victor Slezak', 'Phillip Forest Lewitski', 'Matias Lucas', 'Bradley Stryker', 'Morgan Holmstrom', 'Marc Maron', 'Daniel Yip', 'Daniel Doheny', 'John Warkentin', 'Vanessa Holmes', 'Bryan J. McHale', 'Rae Farrer', 'Carter Morrison', 'Philip Granger', 'Ryan Chandoul Wesley', 'Huxley Fisher', 'Randy Fisher', 'Geena Meszaros', 'Sean Tyler Foley', 'Sarah Haggeman', 'Dayna Lea Hoffman', 'Lenore Stillwell', 'Jason Long', 'Reid Fisher', 'Jerod Blake', 'Paul Wood', 'Shaun Marquardt', 'Judith Buchan', 'David LeReaney', 'Sally Bishop', 'Stafford Perry', 'Chantal Perron']",tt26625693,en,Released
665888,Lapsis,2021,2021-02-12,108,0,0,6.176,68,8.2317,"['Science Fiction', 'Thriller', 'Drama']",Noah Hutton,"['Dean Imperial', 'Madeline Wise', 'Ivory Aquino', 'Babe Howard', 'Dora Madison', 'James McDaniel', 'Arliss Howard', 'Frank Wood', 'Violet Adams', 'Jason Babinsky', 'Malin Barr', 'Kim Blacklock', 'Alex Breaux', 'Beau Davidson', 'Daniella DeCaro', 'Brett Diggs', 'Caroline Duncan', 'Aizzah Fatima', 'Sam Gilroy', 'Hilary Greer', 'Ryan Jonze', 'Sam Khazai', 'Dru Johnston', 'Pooya Mohseni', 'Susannah Perkins', 'Portia', 'Steve Rasetta', 'Joy Sudduth', 'Crystal Tweed', 'Joseph Varca', 'Patrick M. Walsh', 'Jeena Yi']",tt11540272,en,Released
685264,Pray Away,2021,2021-06-16,101,0,0,6.682,99,8.2293,['Documentary'],Kristine Stolakis,"['Julie Rodgers', 'Randy Thomas', 'Yvette Cantu Schneider', 'John Paulk', 'Jeffrey McCall', 'Alan Chambers']",tt11224358,en,Released
818397,Memory,2022,2022-04-28,114,30000000,13900000,6.746,1595,8.2018,"['Action', 'Thriller', 'Crime']",Martin Campbell,"['Liam Neeson', 'Guy Pearce', 'Taj Atwal', 'Harold Torres', 'Ray Fearon', 'Monica Bellucci', 'Ray Stevenson', 'Mia Sanchez', 'Daniel de Bourg', 'Natalie Anderson', 'Rebecca Calder', 'Scot Williams', 'Doug Rao', 'Atanas Srebrev', 'Lee Boardman', 'Stella Stocker', 'Josh Taylor', 'Vlado Mihailov', 'Josh Macrena', 'JR Esposito', 'Antonio Jaramillo', 'Tudor Chirilă', 'Sofia Soltess', 'Lyubomir Bachvarov', 'Sigal Diamant', 'Mariana Krumova', 'Danaya Velinova', 'Kate Nichols', 'Neda Spasova', 'Devina Vassileva', 'Dee', 'Raluca Aprodu', 'Louis Mandylor', 'Kalina Stancheva', 'Trevor Van Uden', 'Petar Kirilov', 'Sol E. Romero']",tt11827628,en,Released
803114,The Requin,2022,2022-01-28,89,8500000,130493,4.775,364,8.1865,"['Horror', 'Mystery', 'Thriller']",Le Van Kiet,"['Alicia Silverstone', 'James Tupper', ""Deirdre O'Connell"", 'Danny Chung', 'Jennifer Mudge', 'Kha Mai', 'Kameron Hood']",tt11348232,en,Released
1039690,Desperation Road,2023,2023-10-19,112,0,0,6.669,142,8.1746,"['Thriller', 'Action', 'Crime', 'Drama']",Nadine Crocker,"['Willa Fitzgerald', 'Garrett Hedlund', 'Mel Gibson', 'Ryan Hurst', 'Ella Thomas', 'Woody McClain', 'Kat Foster', 'Michael Aaron Milligan', 'Paulina Gálvez', 'Katy Bodenhamer', 'Shiloh Fernandez', 'Pyper Braun', 'Valerie Jane Parker', 'Brady Gentry', 'Bonita Elery', 'Frank Blake', 'Mike Seely', 'Jennifer Monce']",tt14633464,en,Released
590869,Hammamet,2020,2020-01-09,127,0,0,5.945,408,8.1718,"['Drama', 'History']",Gianni Amelio,"['Pierfrancesco Favino', 'Livia Rossi', 'Luca Filippi', 'Silvia Cohen', 'Alberto Paradossi', 'Federico Bergamaschi', 'Roberto De Francesco', 'Adolfo Margiotta', 'Massimo Olcese', 'Omero Antonutti', 'Giuseppe Cederna', 'Renato Carpentieri', 'Claudia Gerini', 'Claudia Lawrence', 'Ammar Badj', 'Lasaad Ben Abdallah', 'Najla Ben Abdallah', 'Luca De Bei', 'Luca Lo Destro', 'Fabrizia Fassi', 'Yahia Feydi', 'Hamida Gombri', 'Francesco Guzzo', 'Kaouther Hammami', 'Hedy Krissane', 'Donato Ladik', 'Irene Maag', 'Ezzedine Mabouj', 'Fulvio Milani', 'Barbara Porta', 'Diego Roselli', 'Walid Selmi', 'Paolo Bonolis']",tt8615136,it,Released
838240,Robot Dreams,2023,2023-12-06,102,5300000,4656348,7.998,725,8.1648,"['Animation', 'Drama', 'Comedy', 'Science Fiction']",Pablo Berger,"['Ivan Labanda', 'Tito Trifol', 'Rafa Calvo', 'José García Tos', 'José Luis Mediavilla', 'Graciela Molina', 'Esther Solans']",tt13429870,es,Released
1001026,Open Season,2023,2023-12-20,101,9827000,14990406,5.966,160,8.144,['Comedy'],Antonin Fourlon,"['Hakim Jemili', 'Camille Lou', 'Didier Bourdon', 'Thierry Lhermitte', 'Jean-François Cayrey', 'Julien Pestel', 'Chantal Ladesou', 'Isabelle Candelier', 'Guillaume Bouchède', 'Théo Gross', 'André Penvern', 'Carla Poquin', 'Séverine Warneys', 'David Salles', 'Romy Blondel', 'Jean-Claude Forestier', 'Roxane Potereau', 'Julie Nicolet', 'Omar El Aissaoui', 'Nicolas Masson', 'Adeline Godard', 'Estelle Laurence Allendy', 'Isabelle Côte Willems']",tt9115752,fr,Released
718633,Bruised,2021,2021-11-17,129,11000000,0,6.826,460,8.1426,['Drama'],Halle Berry,"['Halle Berry', 'Adan Canto', 'Sheila Atim', 'Danny Boyd Jr.', 'Adriane Lenox', 'Shamier Anderson', 'Stephen McKinley Henderson', 'Valentina Shevchenko', 'Lela Loren', 'Nikolai Nikolaeff', 'Denny Dillon', 'Jacob Crespo', 'Jennifer Dugwen Chieng', 'Shawna Hamic', 'Mark Cayne', 'Julio A. Sanchez', 'Chandler Acloque', 'Phaidra Knight', 'Elijah Clarke', 'Robert D. Constance', 'Mark Fratto', 'Yves Edwards', 'Julie Kedzie', 'Delissa Reynolds', 'Heidi Moneymaker']",tt8310474,en,Released
497698,Black Widow,2021,2021-07-07,134,200000000,379751131,7.188,10851,8.128,"['Action', 'Adventure', 'Science Fiction']",Cate Shortland,"['Scarlett Johansson', 'Florence Pugh', 'Rachel Weisz', 'David Harbour', 'Ray Winstone', 'Ever Anderson', 'Violet McGraw', 'O-T Fagbenle', 'William Hurt', 'Olga Kurylenko', 'Ryan Kiera Armstrong', 'Liani Samuel', 'Michelle Lee', 'Lewis Young', 'C.C. Smiff', 'Nanna Blondell', 'Simona Zivkovska', 'Erin Jameson', 'Shaina West', 'Yolanda Lynes', 'Claudia Heinz', 'Fatou Bah', 'Jade Ma', 'Jade Xu', 'Lucy-Jayne Murray', 'Lucy Cork', 'Eniko Fulop', 'Lauren Okadigbo', 'Aurélia Agel', 'Zhanè Samuels', 'Shawarah Battles', 'Tabby Bond', 'Madeleine Nicholls', 'Yasmin Riley', 'Fiona Griffiths', 'Georgia Curtis', 'Ione Butler', 'Aubrey Cleland', 'Kurt Yue', 'Douglas Robson', 'Zoltán Nagy', 'Marcel Dorian', 'Liran Nathan', 'Judit Varga-Szathmary', 'Noel Krisztian Kozak', 'Martin Razpopov', 'Olivier Richters', 'Nina Novich', 'Andrew Byron', 'Ed Ashe', 'Dawid Szatarski', 'Cali Nelle', 'Geoffrey D. Williams', 'Robert Pralgo', 'Jacinte Blankenship', 'Josh Henry', 'Jose Miguel Vasquez', 'Valentina Herrera', 'Danielle Jalade', 'Aria Brooks', 'Sophie Colgrove', 'Caister Myung Choi', 'Rob Horrocks', 'Oliver Simms', 'Yuuki Luna', 'Kalina Vanska', 'Jordyn Curet', 'Joakim Skarli', 'Ian Wilson', 'Gavin Lee Lewis', 'Luigi Boccanfuso', 'Clem So', 'Graham Kitchen', ""Paul O'Kelly"", 'Obie Matthew', 'Ty Hurley', 'Stephen Samson', 'Julia Louis-Dreyfus', 'Jeremy Renner', 'Dale Liner']",tt3480822,en,Released
